id_venda,id_cliente,id_vendedor,data_venda,forma_pagamento,status
3823,284,15,2025-12-29,Cartão,Concluída
3824,763,15,2025-02-03,Boleto,Concluída
3825,453,15,2025-03-03,Cartão,Concluída
3826,52,20,2025-07-25,Transferência,Concluída
3827,231,11,2025-12-05,Transferência,Concluída
3828,780,12,2025-11-18,Cartão,Concluída
3829,815,7,2025-04-14,Cartão,Concluída
3830,294,18,2025-10-20,Cartão,Concluída
3831,366,20,2025-10-25,Cartão,Concluída
3832,837,9,2025-12-27,Cartão,Concluída
3833,893,5,2025-06-30,Cartão,Concluída
3834,376,14,2025-11-26,Transferência,Concluída
3835,931,17,2025-09-28,Cartão,Cancelada
3836,414,20,2025-02-24,Pix,Concluída
3837,531,9,2025-01-30,Transferência,Concluída
3838,412,6,2025-02-24,Pix,Concluída
3839,585,10,2025-01-23,Boleto,Concluída
3840,85,2,2025-03-14,Boleto,Concluída
3841,889,9,2025-08-30,Pix,Concluída
3842,398,19,2025-03-25,Transferência,Concluída
3843,448,8,2025-01-16,Transferência,Concluída
3844,197,12,2025-10-30,Cartão,Concluída
3845,916,4,2025-11-08,Transferência,Concluída
3846,382,11,2025-05-27,Pix,Concluída
3847,871,6,2025-11-25,Pix,Concluída
3848,938,1,2025-01-01,Boleto,Concluída
3849,705,19,2025-06-26,Transferência,Concluída
3850,930,19,2025-06-11,Boleto,Concluída
3851,736,17,2025-07-11,Boleto,Concluída
3852,590,12,2025-05-01,Transferência,Concluída
3853,211,16,2025-05-18,Transferência,Concluída
3854,302,10,2025-09-06,Boleto,Concluída
3855,336,4,2025-06-20,Boleto,Concluída
3856,959,20,2025-11-18,Cartão,Concluída
3857,121,12,2025-05-29,Pix,Concluída
3858,566,16,2025-06-30,Pix,Concluída
3859,762,7,2025-01-04,Cartão,Concluída
3860,631,17,2025-05-04,Pix,Concluída
3861,644,6,2025-03-28,Transferência,Cancelada
3862,435,8,2025-08-01,Pix,Concluída
3863,71,3,2025-10-04,Pix,Concluída
3864,146,6,2025-02-14,Boleto,Concluída
3865,822,9,2025-06-20,Pix,Concluída
3866,711,3,2025-06-15,Boleto,Concluída
3867,860,3,2025-02-28,Transferência,Concluída
3868,292,20,2025-05-04,Pix,Concluída
3869,837,6,2025-08-28,Cartão,Concluída
3870,793,19,2025-02-05,Cartão,Concluída
3871,566,3,2025-02-21,Boleto,Concluída
3872,473,3,2025-01-30,Transferência,Concluída
3873,34,8,2025-01-11,Cartão,Concluída
3874,575,13,2025-03-01,Pix,Concluída
3875,336,11,2025-02-01,Transferência,Cancelada
3876,790,7,2025-11-02,Pix,Concluída
3877,695,15,2025-02-15,Boleto,Concluída
3878,682,17,2025-11-25,Cartão,Concluída
3879,419,13,2025-12-08,Pix,Concluída
3880,769,20,2025-08-22,Transferência,Concluída
3881,451,8,2025-01-17,Pix,Concluída
3882,541,12,2025-06-12,Cartão,Concluída
3883,124,12,2025-07-13,Pix,Concluída
3884,528,8,2025-09-19,Transferência,Concluída
3885,730,16,2025-06-10,Transferência,Concluída
3886,460,5,2025-07-08,Pix,Concluída
3887,113,1,2025-11-21,Pix,Concluída
3888,88,17,2025-09-19,Transferência,Concluída
3889,549,6,2025-08-03,Pix,Concluída
3890,746,8,2025-06-10,Pix,Concluída
3891,985,7,2025-10-11,Transferência,Cancelada
3892,586,15,2025-07-28,Cartão,Concluída
3893,82,4,2025-06-10,Transferência,Cancelada
3894,185,15,2025-03-01,Pix,Concluída
3895,199,14,2025-06-03,Transferência,Concluída
3896,946,3,2025-12-23,Pix,Concluída
3897,164,19,2025-08-20,Transferência,Concluída
3898,834,8,2025-04-07,Transferência,Concluída
3899,580,14,2025-10-04,Transferência,Concluída
3900,512,4,2025-09-06,Transferência,Concluída
3901,741,9,2025-08-29,Cartão,Concluída
3902,393,18,2025-01-22,Pix,Concluída
3903,719,11,2025-11-07,Pix,Concluída
3904,119,3,2025-09-28,Pix,Concluída
3905,220,18,2025-05-16,Cartão,Concluída
3906,520,11,2025-11-11,Pix,Concluída
3907,155,16,2025-09-06,Pix,Concluída
3908,515,4,2025-02-11,Transferência,Concluída
3909,677,16,2025-07-16,Cartão,Concluída
3910,955,16,2025-03-18,Cartão,Concluída
3911,457,11,2025-07-12,Transferência,Concluída
3912,86,19,2025-12-30,Boleto,Concluída
3913,165,5,2025-09-20,Cartão,Concluída
3914,621,6,2025-11-09,Transferência,Concluída
3915,439,18,2025-04-07,Cartão,Concluída
3916,654,8,2025-09-10,Boleto,Concluída
3917,886,13,2025-06-18,Pix,Concluída
3918,454,2,2025-07-01,Pix,Concluída
3919,344,18,2025-06-06,Pix,Concluída
3920,958,5,2025-03-09,Pix,Concluída
3921,493,1,2025-11-16,Transferência,Concluída
3922,780,11,2025-10-21,Pix,Concluída
3923,882,7,2025-06-13,Cartão,Concluída
3924,763,13,2025-04-08,Cartão,Concluída
3925,775,1,2025-07-22,Cartão,Concluída
3926,387,13,2025-06-08,Pix,Concluída
3927,849,9,2025-07-31,Cartão,Concluída
3928,540,1,2025-01-02,Transferência,Concluída
3929,14,17,2025-09-16,Boleto,Devolvida
3930,847,1,2025-07-06,Cartão,Concluída
3931,895,9,2025-03-24,Cartão,Concluída
3932,504,5,2025-10-14,Cartão,Concluída
3933,717,2,2025-10-25,Transferência,Concluída
3934,169,16,2025-02-10,Transferência,Concluída
3935,1000,15,2025-07-10,Boleto,Concluída
3936,76,13,2025-02-11,Transferência,Concluída
3937,217,17,2025-11-11,Pix,Concluída
3938,130,6,2025-12-11,Cartão,Concluída
3939,18,4,2025-05-13,Boleto,Concluída
3940,13,13,2025-02-25,Cartão,Concluída
3941,255,4,2025-08-11,Transferência,Concluída
3942,114,4,2025-08-17,Transferência,Concluída
3943,701,13,2025-11-25,Boleto,Concluída
3944,285,18,2025-04-04,Boleto,Concluída
3945,371,6,2025-12-12,Pix,Concluída
3946,978,11,2025-03-23,Transferência,Concluída
3947,466,19,2025-10-09,Pix,Concluída
3948,206,2,2025-09-06,Pix,Concluída
3949,370,7,2025-04-03,Boleto,Concluída
3950,821,14,2025-03-24,Pix,Concluída
3951,730,14,2025-06-15,Transferência,Concluída
3952,805,10,2025-03-03,Cartão,Concluída
3953,7,19,2025-09-29,Boleto,Concluída
3954,852,10,2025-11-27,Cartão,Concluída
3955,550,2,2025-05-04,Transferência,Concluída
3956,70,13,2025-02-13,Pix,Concluída
3957,968,11,2025-06-22,Transferência,Concluída
3958,426,8,2025-05-17,Pix,Concluída
3959,183,13,2025-05-12,Boleto,Concluída
3960,117,11,2025-11-10,Boleto,Concluída
3961,64,13,2025-01-16,Cartão,Concluída
3962,836,11,2025-01-17,Pix,Concluída
3963,8,10,2025-12-20,Transferência,Concluída
3964,318,14,2025-07-30,Boleto,Concluída
3965,539,10,2025-09-13,Transferência,Concluída
3966,955,15,2025-03-12,Pix,Concluída
3967,173,13,2025-11-19,Cartão,Devolvida
3968,262,14,2025-01-15,Pix,Concluída
3969,372,10,2025-09-05,Transferência,Concluída
3970,956,6,2025-01-09,Pix,Concluída
3971,681,19,2025-04-18,Transferência,Concluída
3972,546,18,2025-09-06,Transferência,Concluída
3973,589,15,2025-07-07,Pix,Concluída
3974,52,5,2025-08-11,Transferência,Concluída
3975,456,11,2025-04-30,Boleto,Concluída
3976,286,6,2025-11-30,Boleto,Concluída
3977,382,15,2025-01-19,Pix,Cancelada
3978,953,16,2025-04-29,Transferência,Concluída
3979,394,16,2025-12-14,Cartão,Concluída
3980,32,20,2025-11-03,Pix,Concluída
3981,100,1,2025-04-08,Pix,Concluída
3982,941,13,2025-04-26,Boleto,Concluída
3983,49,1,2025-04-08,Cartão,Concluída
3984,220,14,2025-09-27,Transferência,Concluída
3985,855,12,2025-07-06,Boleto,Concluída
3986,455,10,2025-04-04,Boleto,Concluída
3987,258,1,2025-02-03,Boleto,Concluída
3988,142,7,2025-01-17,Pix,Concluída
3989,153,8,2025-10-20,Pix,Concluída
3990,581,6,2025-09-18,Cartão,Concluída
3991,909,10,2025-11-15,Pix,Concluída
3992,712,15,2025-03-17,Transferência,Concluída
3993,397,7,2025-12-13,Transferência,Concluída
3994,281,11,2025-07-28,Boleto,Concluída
3995,431,17,2025-04-06,Cartão,Concluída
3996,396,15,2025-06-02,Transferência,Concluída
3997,105,16,2025-11-06,Boleto,Concluída
3998,820,13,2025-05-08,Cartão,Devolvida
3999,82,4,2025-02-12,Pix,Concluída
4000,278,3,2025-08-10,Cartão,Concluída
4001,792,20,2025-08-16,Pix,Concluída
4002,287,1,2025-06-15,Boleto,Concluída
4003,387,17,2025-09-01,Transferência,Concluída
4004,998,17,2025-08-22,Pix,Concluída
4005,240,7,2025-10-16,Pix,Concluída
4006,155,16,2025-09-07,Transferência,Concluída
4007,166,14,2025-12-05,Transferência,Concluída
4008,766,13,2025-03-14,Transferência,Devolvida
4009,46,5,2025-11-10,Transferência,Concluída
4010,607,2,2025-02-08,Boleto,Concluída
4011,756,10,2025-04-18,Cartão,Concluída
4012,869,2,2025-03-15,Pix,Concluída
4013,24,18,2025-09-11,Boleto,Concluída
4014,340,16,2025-08-01,Boleto,Concluída
4015,77,14,2025-01-26,Cartão,Concluída
4016,235,9,2025-02-19,Pix,Concluída
4017,156,4,2025-12-21,Cartão,Concluída
4018,552,13,2025-10-17,Pix,Concluída
4019,779,8,2025-06-12,Boleto,Cancelada
4020,644,5,2025-05-28,Cartão,Concluída
4021,340,10,2025-02-05,Pix,Concluída
4022,159,13,2025-02-16,Boleto,Concluída
4023,484,14,2025-05-29,Transferência,Cancelada
4024,207,16,2025-03-16,Pix,Devolvida
4025,572,18,2025-07-27,Transferência,Concluída
4026,826,16,2025-01-20,Boleto,Concluída
4027,579,11,2025-11-23,Pix,Concluída
4028,651,19,2025-12-18,Pix,Concluída
4029,509,15,2025-12-17,Transferência,Concluída
4030,142,7,2025-10-22,Boleto,Concluída
4031,792,2,2025-07-03,Pix,Concluída
4032,100,2,2025-04-30,Boleto,Concluída
4033,421,16,2025-09-03,Transferência,Concluída
4034,647,15,2025-01-19,Boleto,Concluída
4035,974,11,2025-09-10,Pix,Concluída
4036,384,2,2025-08-08,Transferência,Concluída
4037,409,12,2025-01-26,Boleto,Concluída
4038,283,17,2025-03-14,Cartão,Concluída
4039,361,7,2025-08-08,Cartão,Concluída
4040,805,3,2025-02-23,Cartão,Concluída
4041,907,8,2025-08-03,Transferência,Concluída
4042,373,4,2025-04-30,Pix,Concluída
4043,103,5,2025-04-26,Transferência,Concluída
4044,521,12,2025-02-04,Pix,Concluída
4045,555,3,2025-06-09,Boleto,Concluída
4046,351,9,2025-08-10,Cartão,Concluída
4047,310,9,2025-02-10,Pix,Concluída
4048,331,7,2025-09-24,Cartão,Concluída
4049,78,12,2025-12-22,Boleto,Concluída
4050,227,5,2025-08-15,Boleto,Concluída
4051,982,20,2025-10-27,Cartão,Concluída
4052,422,15,2025-02-02,Boleto,Concluída
4053,543,19,2025-02-01,Boleto,Concluída
4054,546,7,2025-03-16,Pix,Cancelada
4055,94,19,2025-08-22,Pix,Concluída
4056,448,11,2025-03-14,Pix,Concluída
4057,896,20,2025-10-07,Transferência,Concluída
4058,38,9,2025-05-06,Pix,Concluída
4059,978,3,2025-06-11,Cartão,Concluída
4060,924,19,2025-03-15,Boleto,Concluída
4061,699,2,2025-09-04,Cartão,Concluída
4062,13,18,2025-05-26,Transferência,Concluída
4063,899,11,2025-09-16,Transferência,Concluída
4064,467,1,2025-12-13,Transferência,Concluída
4065,126,19,2025-10-23,Boleto,Concluída
4066,226,10,2025-01-25,Cartão,Concluída
4067,125,17,2025-10-02,Transferência,Concluída
4068,855,8,2025-11-04,Cartão,Concluída
4069,488,14,2025-01-26,Cartão,Concluída
4070,524,12,2025-09-26,Transferência,Cancelada
4071,41,19,2025-05-31,Transferência,Concluída
4072,640,12,2025-02-06,Pix,Concluída
4073,562,4,2025-03-29,Transferência,Concluída
4074,372,14,2025-03-07,Cartão,Concluída
4075,944,10,2025-11-25,Pix,Concluída
4076,874,18,2025-04-11,Cartão,Concluída
4077,642,16,2025-02-03,Transferência,Concluída
4078,677,4,2025-12-22,Cartão,Concluída
4079,616,6,2025-12-14,Boleto,Cancelada
4080,423,3,2025-08-27,Pix,Concluída
4081,777,7,2025-12-09,Pix,Concluída
4082,706,9,2025-03-03,Cartão,Concluída
4083,766,13,2025-05-25,Boleto,Concluída
4084,524,16,2025-11-08,Cartão,Concluída
4085,26,20,2025-10-10,Boleto,Concluída
4086,725,11,2025-09-14,Pix,Concluída
4087,256,1,2025-09-16,Pix,Concluída
4088,850,3,2025-02-23,Cartão,Concluída
4089,687,1,2025-08-06,Pix,Concluída
4090,400,16,2025-05-17,Transferência,Concluída
4091,910,16,2025-02-12,Transferência,Concluída
4092,708,13,2025-05-10,Cartão,Concluída
4093,628,14,2025-01-01,Cartão,Concluída
4094,525,5,2025-05-09,Pix,Concluída
4095,351,6,2025-06-24,Transferência,Concluída
4096,39,15,2025-05-04,Cartão,Concluída
4097,563,12,2025-11-18,Cartão,Concluída
4098,137,16,2025-01-21,Boleto,Concluída
4099,738,20,2025-01-27,Transferência,Concluída
4100,804,19,2025-05-18,Boleto,Concluída
4101,991,20,2025-02-25,Transferência,Concluída
4102,183,2,2025-07-29,Cartão,Concluída
4103,446,12,2025-12-12,Boleto,Concluída
4104,250,2,2025-12-07,Pix,Concluída
4105,293,6,2025-04-10,Boleto,Concluída
4106,963,3,2025-12-19,Transferência,Concluída
4107,566,17,2025-08-26,Boleto,Concluída
4108,280,1,2025-12-12,Cartão,Concluída
4109,290,17,2025-10-02,Boleto,Concluída
4110,935,2,2025-05-19,Pix,Concluída
4111,882,1,2025-05-19,Pix,Concluída
4112,326,12,2025-09-06,Boleto,Concluída
4113,76,4,2025-04-23,Transferência,Concluída
4114,979,9,2025-06-29,Cartão,Concluída
4115,656,7,2025-01-22,Pix,Concluída
4116,74,8,2025-10-29,Pix,Concluída
4117,31,6,2025-09-04,Boleto,Concluída
4118,205,17,2025-08-05,Transferência,Concluída
4119,855,7,2025-06-23,Pix,Concluída
4120,902,11,2025-08-31,Transferência,Concluída
4121,469,19,2025-10-19,Boleto,Concluída
4122,313,14,2025-06-29,Pix,Concluída
4123,854,1,2025-11-25,Cartão,Concluída
4124,304,17,2025-06-11,Pix,Concluída
4125,23,17,2025-06-12,Transferência,Cancelada
4126,757,5,2025-01-14,Transferência,Concluída
4127,631,7,2025-05-09,Cartão,Concluída
4128,98,15,2025-09-02,Boleto,Concluída
4129,27,1,2025-04-18,Pix,Concluída
4130,503,6,2025-02-04,Cartão,Concluída
4131,669,10,2025-10-13,Transferência,Concluída
4132,801,18,2025-09-13,Boleto,Concluída
4133,903,16,2025-08-04,Cartão,Concluída
4134,363,11,2025-05-02,Cartão,Concluída
4135,258,8,2025-03-07,Transferência,Concluída
4136,692,14,2025-01-16,Boleto,Concluída
4137,823,13,2025-10-26,Transferência,Concluída
4138,343,16,2025-03-24,Pix,Concluída
4139,976,18,2025-08-12,Pix,Concluída
4140,206,8,2025-07-17,Cartão,Devolvida
4141,825,8,2025-08-10,Boleto,Concluída
4142,772,9,2025-05-27,Transferência,Concluída
4143,919,16,2025-02-19,Boleto,Concluída
4144,339,15,2025-07-25,Pix,Concluída
4145,367,13,2025-04-20,Boleto,Concluída
4146,868,12,2025-06-07,Transferência,Concluída
4147,898,6,2025-10-10,Transferência,Concluída
4148,108,15,2025-09-20,Transferência,Concluída
4149,48,5,2025-01-07,Transferência,Concluída
4150,878,15,2025-07-14,Cartão,Cancelada
4151,6,9,2025-06-30,Transferência,Concluída
4152,440,11,2025-04-01,Cartão,Concluída
4153,807,2,2025-03-19,Transferência,Concluída
4154,17,3,2025-02-07,Pix,Devolvida
4155,752,10,2025-10-27,Transferência,Concluída
4156,145,3,2025-03-27,Pix,Concluída
4157,825,15,2025-11-19,Transferência,Concluída
4158,379,16,2025-10-19,Pix,Concluída
4159,74,5,2025-01-01,Transferência,Concluída
4160,136,17,2025-01-10,Transferência,Concluída
4161,124,13,2025-04-11,Transferência,Concluída
4162,106,12,2025-04-10,Cartão,Concluída
4163,109,20,2025-05-14,Transferência,Concluída
4164,722,18,2025-06-26,Cartão,Concluída
4165,569,13,2025-05-01,Cartão,Concluída
4166,34,17,2025-06-15,Transferência,Cancelada
4167,120,3,2025-09-16,Cartão,Concluída
4168,138,13,2025-03-30,Transferência,Cancelada
4169,37,13,2025-03-16,Pix,Concluída
4170,754,7,2025-08-09,Cartão,Concluída
4171,248,3,2025-09-08,Pix,Concluída
4172,440,5,2025-05-12,Transferência,Concluída
4173,658,16,2025-01-29,Transferência,Concluída
4174,686,8,2025-12-20,Transferência,Concluída
4175,94,18,2025-10-30,Boleto,Concluída
4176,357,1,2025-07-15,Pix,Concluída
4177,108,8,2025-06-08,Boleto,Concluída
4178,709,5,2025-12-07,Boleto,Concluída
4179,73,17,2025-06-07,Cartão,Concluída
4180,391,1,2025-07-16,Transferência,Concluída
4181,319,16,2025-03-13,Transferência,Concluída
4182,898,11,2025-11-24,Transferência,Concluída
4183,620,17,2025-03-11,Transferência,Concluída
4184,903,6,2025-11-15,Pix,Cancelada
4185,846,11,2025-02-25,Pix,Concluída
4186,816,18,2025-08-29,Transferência,Concluída
4187,749,11,2025-05-15,Boleto,Concluída
4188,773,10,2025-08-08,Pix,Concluída
4189,311,4,2025-12-22,Cartão,Concluída
4190,153,2,2025-01-06,Cartão,Concluída
4191,73,13,2025-02-04,Pix,Concluída
4192,433,13,2025-11-10,Transferência,Concluída
4193,71,3,2025-08-24,Boleto,Concluída
4194,650,3,2025-07-06,Transferência,Concluída
4195,658,18,2025-04-22,Cartão,Concluída
4196,937,12,2025-07-21,Pix,Concluída
4197,963,13,2025-09-20,Boleto,Concluída
4198,59,14,2025-05-28,Pix,Concluída
4199,268,6,2025-10-02,Pix,Concluída
4200,781,10,2025-11-02,Cartão,Concluída
4201,212,16,2025-06-30,Cartão,Concluída
4202,606,9,2025-07-16,Transferência,Cancelada
4203,338,16,2025-12-06,Transferência,Concluída
4204,703,14,2025-01-07,Cartão,Concluída
4205,691,7,2025-04-24,Cartão,Concluída
4206,81,9,2025-01-20,Transferência,Concluída
4207,474,13,2025-10-28,Transferência,Concluída
4208,835,8,2025-03-08,Transferência,Concluída
4209,831,9,2025-10-21,Cartão,Concluída
4210,5,5,2025-10-16,Cartão,Concluída
4211,239,13,2025-05-13,Transferência,Concluída
4212,582,13,2025-10-07,Cartão,Concluída
4213,11,9,2025-04-21,Pix,Concluída
4214,828,6,2025-12-14,Boleto,Concluída
4215,26,13,2025-06-17,Boleto,Concluída
4216,962,7,2025-04-03,Boleto,Concluída
4217,850,18,2025-03-03,Boleto,Concluída
4218,469,12,2025-11-23,Cartão,Concluída
4219,689,18,2025-07-29,Pix,Concluída
4220,627,14,2025-09-13,Transferência,Devolvida
4221,458,1,2025-07-24,Transferência,Concluída
4222,738,9,2025-08-05,Transferência,Concluída
4223,263,19,2025-02-16,Cartão,Cancelada
4224,671,19,2025-05-12,Cartão,Concluída
4225,660,18,2025-01-07,Transferência,Concluída
4226,976,4,2025-10-09,Boleto,Cancelada
4227,495,7,2025-09-24,Pix,Concluída
4228,103,11,2025-05-14,Pix,Concluída
4229,279,14,2025-02-08,Transferência,Concluída
4230,722,13,2025-08-17,Boleto,Concluída
4231,959,10,2025-08-26,Transferência,Concluída
4232,487,13,2025-07-03,Cartão,Concluída
4233,305,15,2025-03-05,Pix,Concluída
4234,294,11,2025-11-26,Cartão,Concluída
4235,519,1,2025-07-31,Transferência,Concluída
4236,129,14,2025-05-04,Transferência,Concluída
4237,919,20,2025-08-11,Transferência,Concluída
4238,876,15,2025-07-14,Cartão,Concluída
4239,262,19,2025-10-24,Cartão,Concluída
4240,579,14,2025-09-08,Transferência,Concluída
4241,610,3,2025-06-02,Cartão,Concluída
4242,575,17,2025-10-12,Cartão,Concluída
4243,944,8,2025-10-19,Pix,Concluída
4244,86,19,2025-03-19,Transferência,Concluída
4245,826,4,2025-08-28,Cartão,Concluída
4246,651,15,2025-03-10,Boleto,Concluída
4247,851,6,2025-07-07,Transferência,Concluída
4248,58,2,2025-08-01,Pix,Concluída
4249,738,7,2025-10-04,Pix,Concluída
4250,849,3,2025-10-23,Transferência,Concluída
4251,189,4,2025-06-17,Boleto,Concluída
4252,374,1,2025-12-01,Transferência,Concluída
4253,661,3,2025-03-30,Boleto,Concluída
4254,410,3,2025-05-03,Cartão,Concluída
4255,105,4,2025-01-16,Transferência,Cancelada
4256,72,3,2025-09-17,Pix,Devolvida
4257,25,14,2025-01-12,Pix,Concluída
4258,745,16,2025-10-12,Boleto,Cancelada
4259,827,14,2025-01-02,Transferência,Concluída
4260,652,17,2025-08-26,Cartão,Concluída
4261,4,6,2025-10-19,Boleto,Concluída
4262,860,18,2025-10-18,Transferência,Concluída
4263,575,10,2025-06-02,Cartão,Concluída
4264,96,8,2025-04-28,Pix,Devolvida
4265,637,11,2025-07-12,Cartão,Concluída
4266,596,11,2025-09-15,Cartão,Concluída
4267,52,1,2025-12-22,Boleto,Concluída
4268,289,10,2025-04-29,Cartão,Concluída
4269,136,16,2025-07-31,Pix,Concluída
4270,792,6,2025-06-16,Transferência,Concluída
4271,281,5,2025-01-05,Transferência,Concluída
4272,716,18,2025-06-08,Boleto,Concluída
4273,549,10,2025-01-07,Boleto,Concluída
4274,870,12,2025-12-30,Boleto,Concluída
4275,629,12,2025-01-21,Boleto,Cancelada
4276,47,14,2025-10-10,Cartão,Concluída
4277,374,16,2025-12-03,Cartão,Concluída
4278,563,10,2025-08-22,Cartão,Concluída
4279,698,1,2025-08-05,Transferência,Cancelada
4280,459,3,2025-02-25,Transferência,Concluída
4281,958,4,2025-05-26,Boleto,Concluída
4282,749,4,2025-08-31,Cartão,Concluída
4283,230,15,2025-10-13,Boleto,Concluída
4284,951,14,2025-04-12,Transferência,Concluída
4285,709,13,2025-03-10,Cartão,Concluída
4286,839,3,2025-05-27,Pix,Concluída
4287,555,5,2025-06-26,Pix,Concluída
4288,253,12,2025-03-11,Pix,Concluída
4289,320,6,2025-04-04,Boleto,Concluída
4290,790,5,2025-12-20,Pix,Cancelada
4291,322,20,2025-07-21,Pix,Concluída
4292,861,2,2025-10-16,Boleto,Concluída
4293,589,9,2025-04-11,Boleto,Concluída
4294,669,13,2025-12-22,Boleto,Concluída
4295,359,8,2025-07-17,Transferência,Cancelada
4296,725,14,2025-04-30,Boleto,Concluída
4297,54,14,2025-05-27,Boleto,Concluída
4298,624,4,2025-07-27,Boleto,Concluída
4299,439,9,2025-05-25,Cartão,Concluída
4300,733,3,2025-05-29,Transferência,Concluída
4301,781,17,2025-10-07,Boleto,Concluída
4302,548,3,2025-01-28,Transferência,Concluída
4303,128,9,2025-01-03,Boleto,Concluída
4304,617,5,2025-03-01,Transferência,Concluída
4305,533,5,2025-03-17,Cartão,Concluída
4306,412,12,2025-08-14,Transferência,Concluída
4307,402,14,2025-04-19,Boleto,Concluída
4308,223,17,2025-02-09,Boleto,Cancelada
4309,91,12,2025-04-15,Boleto,Concluída
4310,687,7,2025-06-04,Boleto,Concluída
4311,696,19,2025-09-19,Transferência,Concluída
4312,692,1,2025-02-05,Cartão,Concluída
4313,78,6,2025-03-21,Transferência,Concluída
4314,611,2,2025-02-09,Cartão,Concluída
4315,19,6,2025-06-23,Boleto,Concluída
4316,870,19,2025-11-10,Boleto,Concluída
4317,418,20,2025-03-04,Cartão,Concluída
4318,634,18,2025-09-15,Cartão,Concluída
4319,560,16,2025-10-01,Pix,Concluída
4320,157,11,2025-08-26,Pix,Concluída
4321,954,12,2025-06-04,Boleto,Concluída
4322,858,15,2025-10-06,Boleto,Cancelada
4323,738,8,2025-04-12,Pix,Concluída
4324,978,3,2025-06-30,Boleto,Concluída
4325,523,15,2025-10-16,Pix,Concluída
4326,506,11,2025-11-09,Transferência,Concluída
4327,316,9,2025-09-06,Transferência,Concluída
4328,632,13,2025-06-14,Transferência,Concluída
4329,516,6,2025-03-13,Transferência,Concluída
4330,701,9,2025-05-18,Pix,Concluída
4331,143,15,2025-11-22,Cartão,Concluída
4332,343,17,2025-11-21,Pix,Concluída
4333,220,17,2025-05-25,Cartão,Concluída
4334,783,11,2025-01-23,Cartão,Concluída
4335,418,10,2025-11-26,Transferência,Concluída
4336,903,12,2025-09-06,Boleto,Concluída
4337,589,2,2025-08-11,Boleto,Concluída
4338,449,9,2025-11-10,Pix,Devolvida
4339,34,7,2025-02-28,Boleto,Concluída
4340,972,1,2025-08-19,Boleto,Concluída
4341,698,4,2025-06-07,Boleto,Concluída
4342,639,4,2025-05-28,Pix,Concluída
4343,442,1,2025-11-07,Cartão,Concluída
4344,930,12,2025-12-24,Cartão,Concluída
4345,858,14,2025-09-08,Cartão,Concluída
4346,725,13,2025-02-09,Pix,Concluída
4347,948,10,2025-01-04,Boleto,Cancelada
4348,74,18,2025-02-04,Pix,Concluída
4349,575,15,2025-07-23,Pix,Concluída
4350,111,12,2025-07-13,Transferência,Concluída
4351,971,4,2025-09-16,Pix,Concluída
4352,333,6,2025-07-19,Pix,Concluída
4353,269,12,2025-08-10,Boleto,Concluída
4354,135,13,2025-04-25,Transferência,Concluída
4355,224,20,2025-02-12,Cartão,Concluída
4356,932,18,2025-08-31,Boleto,Concluída
4357,176,20,2025-09-05,Transferência,Concluída
4358,454,4,2025-10-02,Boleto,Concluída
4359,298,6,2025-09-18,Transferência,Concluída
4360,402,4,2025-01-22,Pix,Concluída
4361,308,1,2025-05-29,Transferência,Concluída
4362,233,4,2025-08-05,Boleto,Concluída
4363,273,5,2025-05-27,Pix,Concluída
4364,338,6,2025-09-10,Transferência,Concluída
4365,112,18,2025-07-31,Boleto,Concluída
4366,984,17,2025-12-12,Transferência,Concluída
4367,139,12,2025-02-12,Transferência,Concluída
4368,67,9,2025-01-06,Boleto,Concluída
4369,98,4,2025-11-27,Cartão,Concluída
4370,246,11,2025-09-22,Boleto,Concluída
4371,535,4,2025-06-12,Boleto,Concluída
4372,985,18,2025-05-14,Boleto,Concluída
4373,759,15,2025-08-26,Transferência,Concluída
4374,113,17,2025-09-26,Transferência,Concluída
4375,538,6,2025-12-18,Boleto,Concluída
4376,433,8,2025-04-07,Pix,Concluída
4377,479,2,2025-12-17,Cartão,Concluída
4378,354,10,2025-06-24,Pix,Concluída
4379,50,1,2025-09-07,Transferência,Concluída
4380,591,8,2025-05-07,Transferência,Concluída
4381,485,9,2025-03-07,Cartão,Concluída
4382,889,20,2025-08-02,Boleto,Concluída
4383,983,7,2025-11-15,Boleto,Concluída
4384,537,1,2025-09-27,Boleto,Concluída
4385,561,19,2025-05-13,Cartão,Concluída
4386,116,8,2025-06-03,Transferência,Concluída
4387,85,11,2025-11-10,Boleto,Concluída
4388,460,18,2025-02-21,Pix,Concluída
4389,861,8,2025-08-03,Transferência,Concluída
4390,358,15,2025-04-06,Boleto,Concluída
4391,141,20,2025-10-24,Pix,Concluída
4392,173,10,2025-09-11,Transferência,Concluída
4393,900,10,2025-02-21,Transferência,Concluída
4394,168,4,2025-02-01,Pix,Concluída
4395,92,8,2025-10-01,Cartão,Concluída
4396,332,5,2025-05-23,Cartão,Concluída
4397,73,14,2025-05-21,Boleto,Concluída
4398,133,4,2025-02-26,Pix,Concluída
4399,324,1,2025-02-05,Transferência,Concluída
4400,79,11,2025-04-25,Cartão,Concluída
4401,530,5,2025-03-22,Boleto,Concluída
4402,453,7,2025-01-03,Transferência,Concluída
4403,681,12,2025-12-05,Pix,Concluída
4404,116,5,2025-04-15,Transferência,Concluída
4405,574,6,2025-05-11,Cartão,Concluída
4406,230,10,2025-04-14,Boleto,Concluída
4407,627,9,2025-01-10,Transferência,Concluída
4408,141,17,2025-09-15,Boleto,Concluída
